Hydrant,Latitude,Longitude,Capacity_L_min,Available,Capacity_source,Public_hydrant_object_id,Model_type,Location_source
H3014,55.712024,12.558523,800,True,simulated_from_model_type,3014,"unset, unset",6100_Brandhaner__Koebenhavn
H3015,55.708572,12.573553,800,True,simulated_from_model_type,3015,"unset, unset",6100_Brandhaner__Koebenhavn
H3016,55.709676,12.572922,800,True,simulated_from_model_type,3016,"unset, unset",6100_Brandhaner__Koebenhavn
H3017,55.696662,12.543182,800,True,simulated_from_model_type,3017,"unset, unset",6100_Brandhaner__Koebenhavn
H3018,55.709097,12.572135,800,True,simulated_from_model_type,3018,"unset, unset",6100_Brandhaner__Koebenhavn
H3019,55.712775,12.559164,800,True,simulated_from_model_type,3019,"unset, unset",6100_Brandhaner__Koebenhavn
H3020,55.712188,12.572829,800,True,simulated_from_model_type,3020,"unset, unset",6100_Brandhaner__Koebenhavn
H3021,55.719821,12.552588,800,True,simulated_from_model_type,3021,"unset, unset",6100_Brandhaner__Koebenhavn
H3022,55.697343,12.543902,800,True,simulated_from_model_type,3022,"unset, unset",6100_Brandhaner__Koebenhavn
H3023,55.718901,12.553574,800,True,simulated_from_model_type,3023,"unset, unset",6100_Brandhaner__Koebenhavn
H3024,55.697711,12.540085,800,True,simulated_from_model_type,3024,"unset, unset",6100_Brandhaner__Koebenhavn
H3025,55.710159,12.573776,800,True,simulated_from_model_type,3025,"unset, unset",6100_Brandhaner__Koebenhavn
H3026,55.710244,12.561967,800,True,simulated_from_model_type,3026,"unset, unset",6100_Brandhaner__Koebenhavn
H3027,55.711331,12.561696,800,True,simulated_from_model_type,3027,"unset, unset",6100_Brandhaner__Koebenhavn
H3028,55.721217,12.552745,800,True,simulated_from_model_type,3028,"unset, unset",6100_Brandhaner__Koebenhavn
H3029,55.712297,12.560797,800,True,simulated_from_model_type,3029,"unset, unset",6100_Brandhaner__Koebenhavn
H3030,55.69863,12.540208,800,True,simulated_from_model_type,3030,"unset, unset",6100_Brandhaner__Koebenhavn
H3031,55.720282,12.55454,800,True,simulated_from_model_type,3031,"unset, unset",6100_Brandhaner__Koebenhavn
H3032,55.696046,12.540509,800,True,simulated_from_model_type,3032,"unset, unset",6100_Brandhaner__Koebenhavn
H3033,55.719089,12.554861,800,True,simulated_from_model_type,3033,"unset, unset",6100_Brandhaner__Koebenhavn
H3034,55.718366,12.555978,800,True,simulated_from_model_type,3034,"unset, unset",6100_Brandhaner__Koebenhavn
H3035,55.719351,12.555929,800,True,simulated_from_model_type,3035,"unset, unset",6100_Brandhaner__Koebenhavn
H3036,55.720567,12.555231,800,True,simulated_from_model_type,3036,"unset, unset",6100_Brandhaner__Koebenhavn
H3037,55.721435,12.554755,800,True,simulated_from_model_type,3037,"unset, unset",6100_Brandhaner__Koebenhavn
H3038,55.722436,12.554266,800,True,simulated_from_model_type,3038,"unset, unset",6100_Brandhaner__Koebenhavn
H3039,55.722383,12.55711,800,True,simulated_from_model_type,3039,"unset, unset",6100_Brandhaner__Koebenhavn
H3040,55.722415,12.556077,800,True,simulated_from_model_type,3040,"unset, unset",6100_Brandhaner__Koebenhavn
H3041,55.721599,12.556012,800,True,simulated_from_model_type,3041,"unset, unset",6100_Brandhaner__Koebenhavn
H3042,55.6961,12.538529,800,True,simulated_from_model_type,3042,"unset, unset",6100_Brandhaner__Koebenhavn
H3043,55.720518,12.556522,800,True,simulated_from_model_type,3043,"unset, unset",6100_Brandhaner__Koebenhavn
H3044,55.697801,12.542144,800,True,simulated_from_model_type,3044,"unset, unset",6100_Brandhaner__Koebenhavn
H3045,55.719524,12.556897,800,True,simulated_from_model_type,3045,"unset, unset",6100_Brandhaner__Koebenhavn
H3046,55.700715,12.553626,800,True,simulated_from_model_type,3046,"unset, unset",6100_Brandhaner__Koebenhavn
H3047,55.697554,12.54272,800,True,simulated_from_model_type,3047,"unset, unset",6100_Brandhaner__Koebenhavn
H3048,55.697384,12.541124,800,True,simulated_from_model_type,3048,"unset, unset",6100_Brandhaner__Koebenhavn
H3049,55.696651,12.53817,800,True,simulated_from_model_type,3049,"unset, unset",6100_Brandhaner__Koebenhavn
H3050,55.71314,12.571909,800,True,simulated_from_model_type,3050,"unset, unset",6100_Brandhaner__Koebenhavn
H3051,55.713119,12.573075,800,True,simulated_from_model_type,3051,"unset, unset",6100_Brandhaner__Koebenhavn
H3052,55.713252,12.574572,800,True,simulated_from_model_type,3052,"unset, unset",6100_Brandhaner__Koebenhavn
H3053,55.713338,12.5759,800,True,simulated_from_model_type,3053,"unset, unset",6100_Brandhaner__Koebenhavn
H3054,55.698214,12.53724,800,True,simulated_from_model_type,3054,"unset, unset",6100_Brandhaner__Koebenhavn
H3055,55.713802,12.57669,800,True,simulated_from_model_type,3055,"unset, unset",6100_Brandhaner__Koebenhavn
H3056,55.713425,12.577314,800,True,simulated_from_model_type,3056,"unset, unset",6100_Brandhaner__Koebenhavn
H3057,55.712429,12.577338,800,True,simulated_from_model_type,3057,"unset, unset",6100_Brandhaner__Koebenhavn
H3058,55.719617,12.582496,800,True,simulated_from_model_type,3058,"unset, unset",6100_Brandhaner__Koebenhavn
H3059,55.710433,12.5774,800,True,simulated_from_model_type,3059,"unset, unset",6100_Brandhaner__Koebenhavn
H3060,55.706202,12.561959,800,True,simulated_from_model_type,3060,"unset, unset",6100_Brandhaner__Koebenhavn
H3061,55.709085,12.576214,800,True,simulated_from_model_type,3061,"unset, unset",6100_Brandhaner__Koebenhavn
H3062,55.706327,12.560118,800,True,simulated_from_model_type,3062,"unset, unset",6100_Brandhaner__Koebenhavn
H3063,55.709326,12.578946,800,True,simulated_from_model_type,3063,"unset, unset",6100_Brandhaner__Koebenhavn
H3064,55.721365,12.582583,800,True,simulated_from_model_type,3064,"unset, unset",6100_Brandhaner__Koebenhavn
H3065,55.709685,12.579336,800,True,simulated_from_model_type,3065,"unset, unset",6100_Brandhaner__Koebenhavn
H3066,55.709669,12.577893,800,True,simulated_from_model_type,3066,"unset, unset",6100_Brandhaner__Koebenhavn
H3067,55.707297,12.555676,800,True,simulated_from_model_type,3067,"unset, unset",6100_Brandhaner__Koebenhavn
H3068,55.707789,12.554323,800,True,simulated_from_model_type,3068,"unset, unset",6100_Brandhaner__Koebenhavn
H3069,55.70817,12.556825,800,True,simulated_from_model_type,3069,"unset, unset",6100_Brandhaner__Koebenhavn
H3070,55.698134,12.543434,800,True,simulated_from_model_type,3070,"unset, unset",6100_Brandhaner__Koebenhavn
H3071,55.698824,12.544198,800,True,simulated_from_model_type,3071,"unset, unset",6100_Brandhaner__Koebenhavn
H3072,55.699639,12.54509,800,True,simulated_from_model_type,3072,"unset, unset",6100_Brandhaner__Koebenhavn
H3073,55.697936,12.544595,800,True,simulated_from_model_type,3073,"unset, unset",6100_Brandhaner__Koebenhavn
H3074,55.698561,12.545292,800,True,simulated_from_model_type,3074,"unset, unset",6100_Brandhaner__Koebenhavn
H3075,55.699353,12.546092,800,True,simulated_from_model_type,3075,"unset, unset",6100_Brandhaner__Koebenhavn
H3076,55.70755,12.555671,800,True,simulated_from_model_type,3076,"unset, unset",6100_Brandhaner__Koebenhavn
H3077,55.717864,12.583069,800,True,simulated_from_model_type,3077,"unset, unset",6100_Brandhaner__Koebenhavn
H3078,55.717,12.582435,800,True,simulated_from_model_type,3078,"unset, unset",6100_Brandhaner__Koebenhavn
H3079,55.697887,12.546796,800,True,simulated_from_model_type,3079,"unset, unset",6100_Brandhaner__Koebenhavn
H3080,55.697476,12.546409,800,True,simulated_from_model_type,3080,"unset, unset",6100_Brandhaner__Koebenhavn
H3081,55.699552,12.547468,800,True,simulated_from_model_type,3081,"unset, unset",6100_Brandhaner__Koebenhavn
H3082,55.700472,12.546244,800,True,simulated_from_model_type,3082,"unset, unset",6100_Brandhaner__Koebenhavn
H3083,55.71676,12.579549,800,True,simulated_from_model_type,3083,"unset, unset",6100_Brandhaner__Koebenhavn
H3084,55.70656,12.551896,1600,True,simulated_from_model_type,3084,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H3085,55.707307,12.550926,1600,True,simulated_from_model_type,3085,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H3086,55.700902,12.545794,800,True,simulated_from_model_type,3086,"unset, unset",6100_Brandhaner__Koebenhavn
H3087,55.715744,12.580192,800,True,simulated_from_model_type,3087,"unset, unset",6100_Brandhaner__Koebenhavn
H3088,55.715209,12.581631,800,True,simulated_from_model_type,3088,"unset, unset",6100_Brandhaner__Koebenhavn
H3089,55.700242,12.54478,800,True,simulated_from_model_type,3089,"unset, unset",6100_Brandhaner__Koebenhavn
H3090,55.695435,12.548338,800,True,simulated_from_model_type,3090,"unset, unset",6100_Brandhaner__Koebenhavn
H3091,55.69954,12.543975,800,True,simulated_from_model_type,3091,"unset, unset",6100_Brandhaner__Koebenhavn
H3092,55.716206,12.580547,800,True,simulated_from_model_type,3092,"unset, unset",6100_Brandhaner__Koebenhavn
H3093,55.709448,12.551644,1600,True,simulated_from_model_type,3093,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H3094,55.709502,12.557081,1600,True,simulated_from_model_type,3094,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H3095,55.699104,12.541208,800,True,simulated_from_model_type,3095,"unset, unset",6100_Brandhaner__Koebenhavn
H3096,55.709278,12.553546,1600,True,simulated_from_model_type,3096,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H3097,55.708536,12.553635,1600,True,simulated_from_model_type,3097,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H3098,55.708069,12.549949,1600,True,simulated_from_model_type,3098,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H3099,55.69691,12.546699,800,True,simulated_from_model_type,3099,"unset, unset",6100_Brandhaner__Koebenhavn
H3100,55.694871,12.547815,800,True,simulated_from_model_type,3100,"unset, unset",6100_Brandhaner__Koebenhavn
H3101,55.700173,12.541327,800,True,simulated_from_model_type,3101,"unset, unset",6100_Brandhaner__Koebenhavn
H3102,55.700892,12.541815,800,True,simulated_from_model_type,3102,"unset, unset",6100_Brandhaner__Koebenhavn
H3103,55.701851,12.54229,800,True,simulated_from_model_type,3103,"unset, unset",6100_Brandhaner__Koebenhavn
H3104,55.701702,12.543668,800,True,simulated_from_model_type,3104,"unset, unset",6100_Brandhaner__Koebenhavn
H3105,55.694756,12.549096,800,True,simulated_from_model_type,3105,"unset, unset",6100_Brandhaner__Koebenhavn
H3106,55.713365,12.544478,800,True,simulated_from_model_type,3106,"unset, unset",6100_Brandhaner__Koebenhavn
H3107,55.714917,12.543738,800,True,simulated_from_model_type,3107,"unset, unset",6100_Brandhaner__Koebenhavn
H3108,55.709689,12.576325,800,True,simulated_from_model_type,3108,"unset, unset",6100_Brandhaner__Koebenhavn
H3109,55.700854,12.543507,800,True,simulated_from_model_type,3109,"unset, unset",6100_Brandhaner__Koebenhavn
H3110,55.701203,12.544311,800,True,simulated_from_model_type,3110,"unset, unset",6100_Brandhaner__Koebenhavn
H3111,55.710384,12.575169,800,True,simulated_from_model_type,3111,"unset, unset",6100_Brandhaner__Koebenhavn
H3112,55.710754,12.576198,800,True,simulated_from_model_type,3112,"unset, unset",6100_Brandhaner__Koebenhavn
H3113,55.721842,12.545525,800,True,simulated_from_model_type,3113,"unset, unset",6100_Brandhaner__Koebenhavn
H3114,55.695236,12.550123,800,True,simulated_from_model_type,3114,"unset, unset",6100_Brandhaner__Koebenhavn
H3115,55.700068,12.540564,800,True,simulated_from_model_type,3115,"unset, unset",6100_Brandhaner__Koebenhavn
H3116,55.714432,12.543178,800,True,simulated_from_model_type,3116,"unset, unset",6100_Brandhaner__Koebenhavn
H3117,55.713946,12.541679,800,True,simulated_from_model_type,3117,"unset, unset",6100_Brandhaner__Koebenhavn
H3118,55.722756,12.545703,800,True,simulated_from_model_type,3118,"unset, unset",6100_Brandhaner__Koebenhavn
H3119,55.713893,12.549596,800,True,simulated_from_model_type,3119,"unset, unset",6100_Brandhaner__Koebenhavn
H3120,55.723511,12.544783,800,True,simulated_from_model_type,3120,"unset, unset",6100_Brandhaner__Koebenhavn
H3121,55.714461,12.548187,800,True,simulated_from_model_type,3121,"unset, unset",6100_Brandhaner__Koebenhavn
H3122,55.7237,12.546461,800,True,simulated_from_model_type,3122,"unset, unset",6100_Brandhaner__Koebenhavn
H3123,55.693974,12.549684,800,True,simulated_from_model_type,3123,"unset, unset",6100_Brandhaner__Koebenhavn
H3124,55.72346,12.546808,800,True,simulated_from_model_type,3124,"unset, unset",6100_Brandhaner__Koebenhavn
H3125,55.711054,12.578023,800,True,simulated_from_model_type,3125,"unset, unset",6100_Brandhaner__Koebenhavn
H3126,55.693467,12.550394,800,True,simulated_from_model_type,3126,"unset, unset",6100_Brandhaner__Koebenhavn
H3127,55.715473,12.552524,800,True,simulated_from_model_type,3127,"unset, unset",6100_Brandhaner__Koebenhavn
H3128,55.716348,12.553594,800,True,simulated_from_model_type,3128,"unset, unset",6100_Brandhaner__Koebenhavn
H3129,55.714881,12.551502,800,True,simulated_from_model_type,3129,"unset, unset",6100_Brandhaner__Koebenhavn
H3130,55.715537,12.550413,800,True,simulated_from_model_type,3130,"unset, unset",6100_Brandhaner__Koebenhavn
H3131,55.712007,12.578463,800,True,simulated_from_model_type,3131,"unset, unset",6100_Brandhaner__Koebenhavn
H3132,55.723809,12.549019,800,True,simulated_from_model_type,3132,"unset, unset",6100_Brandhaner__Koebenhavn
H3133,55.711481,12.576719,800,True,simulated_from_model_type,3133,"unset, unset",6100_Brandhaner__Koebenhavn
H3134,55.716188,12.549318,800,True,simulated_from_model_type,3134,"unset, unset",6100_Brandhaner__Koebenhavn
H3135,55.716266,12.548024,800,True,simulated_from_model_type,3135,"unset, unset",6100_Brandhaner__Koebenhavn
H3136,55.72171,12.550579,800,True,simulated_from_model_type,3136,"unset, unset",6100_Brandhaner__Koebenhavn
H3137,55.71311,12.578276,800,True,simulated_from_model_type,3137,"unset, unset",6100_Brandhaner__Koebenhavn
H3138,55.720881,12.550826,800,True,simulated_from_model_type,3138,"unset, unset",6100_Brandhaner__Koebenhavn
H3139,55.694608,12.552103,800,True,simulated_from_model_type,3139,"unset, unset",6100_Brandhaner__Koebenhavn
H3140,55.717152,12.544764,800,True,simulated_from_model_type,3140,"unset, unset",6100_Brandhaner__Koebenhavn
H3141,55.694596,12.553253,800,True,simulated_from_model_type,3141,"unset, unset",6100_Brandhaner__Koebenhavn
H3142,55.716296,12.545412,800,True,simulated_from_model_type,3142,"unset, unset",6100_Brandhaner__Koebenhavn
H3143,55.695511,12.5533,800,True,simulated_from_model_type,3143,"unset, unset",6100_Brandhaner__Koebenhavn
H3144,55.711781,12.574274,800,True,simulated_from_model_type,3144,"unset, unset",6100_Brandhaner__Koebenhavn
H3145,55.695398,12.551766,800,True,simulated_from_model_type,3145,"unset, unset",6100_Brandhaner__Koebenhavn
H3146,55.712348,12.574588,800,True,simulated_from_model_type,3146,"unset, unset",6100_Brandhaner__Koebenhavn
H3147,55.711372,12.57587,800,True,simulated_from_model_type,3147,"unset, unset",6100_Brandhaner__Koebenhavn
H3148,55.715855,12.546618,800,True,simulated_from_model_type,3148,"unset, unset",6100_Brandhaner__Koebenhavn
H3149,55.701779,12.548557,800,True,simulated_from_model_type,3149,"unset, unset",6100_Brandhaner__Koebenhavn
H3150,55.701124,12.547396,800,True,simulated_from_model_type,3150,"unset, unset",6100_Brandhaner__Koebenhavn
H3151,55.710898,12.573961,800,True,simulated_from_model_type,3151,"unset, unset",6100_Brandhaner__Koebenhavn
H3152,55.719563,12.546213,800,True,simulated_from_model_type,3152,"unset, unset",6100_Brandhaner__Koebenhavn
H3153,55.718664,12.544119,800,True,simulated_from_model_type,3153,"unset, unset",6100_Brandhaner__Koebenhavn
H3154,55.718019,12.544091,800,True,simulated_from_model_type,3154,"unset, unset",6100_Brandhaner__Koebenhavn
H3155,55.696493,12.552041,800,True,simulated_from_model_type,3155,"unset, unset",6100_Brandhaner__Koebenhavn
H3156,55.717998,12.555846,800,True,simulated_from_model_type,3156,"unset, unset",6100_Brandhaner__Koebenhavn
H3157,55.696064,12.550606,800,True,simulated_from_model_type,3157,"unset, unset",6100_Brandhaner__Koebenhavn
H3158,55.720781,12.547684,800,True,simulated_from_model_type,3158,"unset, unset",6100_Brandhaner__Koebenhavn
H3159,55.717473,12.555125,800,True,simulated_from_model_type,3159,"unset, unset",6100_Brandhaner__Koebenhavn
H3160,55.715165,12.547021,800,True,simulated_from_model_type,3160,"unset, unset",6100_Brandhaner__Koebenhavn
H3161,55.716996,12.554477,800,True,simulated_from_model_type,3161,"unset, unset",6100_Brandhaner__Koebenhavn
H3162,55.71735,12.557975,800,True,simulated_from_model_type,3162,"unset, unset",6100_Brandhaner__Koebenhavn
H3163,55.716846,12.557203,800,True,simulated_from_model_type,3163,"unset, unset",6100_Brandhaner__Koebenhavn
H3164,55.720378,12.549135,800,True,simulated_from_model_type,3164,"unset, unset",6100_Brandhaner__Koebenhavn
H3165,55.715385,12.557823,800,True,simulated_from_model_type,3165,"unset, unset",6100_Brandhaner__Koebenhavn
H3166,55.719891,12.550115,800,True,simulated_from_model_type,3166,"unset, unset",6100_Brandhaner__Koebenhavn
H3167,55.718885,12.550139,800,True,simulated_from_model_type,3167,"unset, unset",6100_Brandhaner__Koebenhavn
H3168,55.718242,12.549716,800,True,simulated_from_model_type,3168,"unset, unset",6100_Brandhaner__Koebenhavn
H3169,55.718214,12.551184,800,True,simulated_from_model_type,3169,"unset, unset",6100_Brandhaner__Koebenhavn
H3170,55.70213,12.544439,800,True,simulated_from_model_type,3170,"unset, unset",6100_Brandhaner__Koebenhavn
H3171,55.717604,12.550871,800,True,simulated_from_model_type,3171,"unset, unset",6100_Brandhaner__Koebenhavn
H3172,55.697086,12.548019,800,True,simulated_from_model_type,3172,"unset, unset",6100_Brandhaner__Koebenhavn
H3173,55.703393,12.548321,800,True,simulated_from_model_type,3173,"unset, unset",6100_Brandhaner__Koebenhavn
H3174,55.696321,12.547884,800,True,simulated_from_model_type,3174,"unset, unset",6100_Brandhaner__Koebenhavn
H3175,55.715228,12.570293,800,True,simulated_from_model_type,3175,"unset, unset",6100_Brandhaner__Koebenhavn
